Project,Last_Activity,Contributors,Stargazers,Class_Diagram_File,No_of_Class_Diagrams,Lines_of_Code,UML_LOC_ratio_scaled
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/uml.png,20,13045174,0.000821284956035038
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/analyseVerslag-tex/AnalyseClassenDiagram/variables.png,20,13045174,0.000821284956035038
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/blockmodel/baseclassuml.png,20,13045174,0.000821284956035038
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/blockmodel/topleveluml.png,20,13045174,0.000821284956035038
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/blockmodel/variablemodels.png,20,13045174,0.000821284956035038
TheAxeC/AxeSki/,2024-07-09 08:39:35+00:00,1,1,development/eindVerslag-tex/AnalyseADTAlgorithm/compiler-runtime-modelCollection.png,20,13045174,0.000821284956035038
unknown-horizons/unknown-horizons/,2024-11-12 20:23:59+00:00,30,1426,development/road-directions.png,4,3032021,0.0007058898785971348
unknown-horizons/unknown-horizons/,2024-11-12 20:23:59+00:00,30,1426,development/uml/production_classes.png,4,3032021,0.0007058898785971348
unknown-horizons/unknown-horizons/,2024-11-12 20:23:59+00:00,30,1426,development/uml/components_implemented.png,4,3032021,0.0007058898785971348
unknown-horizons/unknown-horizons/,2024-11-12 20:23:59+00:00,30,1426,development/uml/components_design.png,4,3032021,0.0007058898785971348
sunnypatel/Classwork/,2024-08-22 22:38:19+00:00,2,21,Junior Yr/Spring_2012/cs350-SoftwareDesign/survey/UML.png,2,1531584,0.0006986524154957601
sunnypatel/Classwork/,2024-08-22 22:38:19+00:00,2,21,Junior Yr/Spring_2012/cs350-SoftwareDesign/survey/UML_HW2.png,2,1531584,0.0006986524154957601
Bernardo-MG/docs-bootstrap-template/,2024-09-17 18:50:57+00:00,1,2,src/static/img/example_class_diagram.png,1,922232,0.0005791408419823914
shamanDevel/ProceduralTerrain/,2024-04-15 22:22:55+00:00,2,16,src/net/sourceforge/arbaro/tree/doc-files/Tree-2.png,2,1892241,0.0005643696545101662
shamanDevel/ProceduralTerrain/,2024-04-15 22:22:55+00:00,2,16,src/net/sourceforge/arbaro/tree/doc-files/Tree-1.png,2,1892241,0.0005643696545101662
slowli/software-engineering-lectures/,2023-11-29 11:35:07+00:00,1,4,src/01-intro/03/decorator.png,1,962025,0.0005549420711881426
tcs-ulli/fpvectorial/,2024-10-02 11:08:07+00:00,1,2,docs/fpvectorial.jpg,1,1007839,0.0005294483129497309
wagnerjs/SIGAR/,2024-06-04 17:39:29+00:00,6,0,documentacao/Arquitetura/Classe_Diagram.jpg,1,1069285,0.0004986857757691002
SINTEF-9012/ThingML/,2024-10-07 04:57:42+00:00,19,103,compilers/docs/design.jpg,2,2490537,0.0004273793540159997
SINTEF-9012/ThingML/,2024-10-07 04:57:42+00:00,19,103,compilers/thingmltools/src/main/java/org/thingml/monitor/class.png,2,2490537,0.0004273793540159997
tazzledazzle/UW-CSS/,2024-03-02 12:42:33+00:00,1,4,343/lab4/lab4classUML.jpg,1,1328698,0.00040017467996464193
cjw-network/cjw_newsletter/,2024-01-09 23:24:13+00:00,2,17,doc/uml/class_diagram.svg,1,1419940,0.000374082420337951
wolandscat/EOMF/,2024-10-08 00:35:00+00:00,1,6,doc/uml/BMM_classes.png,2,2938437,0.0003613381707648391
wolandscat/EOMF/,2024-10-08 00:35:00+00:00,1,6,doc/uml/P_BMM_classes.png,2,2938437,0.0003613381707648391
atoader/HilbertRTree/,2024-08-27 02:06:41+00:00,1,31,doc/Report/img/ClassDiagram.png,1,1524148,0.0003481037393749137
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/tiles/doc-files/tilesUML.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/validator/doc-files/validatorUML.jpg,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/taglib/html/doc-files/htmlUML.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/taglib/bean/doc-files/beanUML.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/config/doc-files/configUML.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/taglib/logic/doc-files/logicUML.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/taglib/nested/bean/doc-files/nested-bean.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/actions/doc-files/actionsUML.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/taglib/nested/logic/doc-files/nested-logic.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/taglib/nested/doc-files/nestedUML.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/upload/doc-files/uploadUML.jpg,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/action/doc-files/actionUML.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/taglib/template/doc-files/template.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/taglib/tiles/doc-files/tilesUML.gif,15,23980174,0.0003316009394909112
apache/struts-archive/,2024-06-06 04:17:57+00:00,8,1,struts-doc-1.1/api/org/apache/struts/taglib/nested/html/doc-files/nested-html.gif,15,23980174,0.0003316009394909112
aplgithub/haikudepotserver/,2024-11-09 13:06:22+00:00,17,18,docs/images/img-jobsuml.png,2,3262053,0.00032490761856658374
aplgithub/haikudepotserver/,2024-11-09 13:06:22+00:00,17,18,docs/images/img-datamodel.png,2,3262053,0.00032490761856658374
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/taglib/src/main/java/org/apache/struts/taglib/html/doc-files/htmlUML.gif,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/core/src/main/java/org/apache/struts/action/doc-files/actionUML.gif,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/taglib/src/main/java/org/apache/struts/taglib/bean/doc-files/beanUML.gif,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/core/src/main/java/org/apache/struts/upload/doc-files/uploadUML.jpg,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/core/src/main/java/org/apache/struts/config/doc-files/configUML.gif,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/taglib/src/main/java/org/apache/struts/taglib/logic/doc-files/logicUML.gif,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/core/src/main/java/org/apache/struts/validator/doc-files/validatorUML.jpg,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/tiles/src/main/java/org/apache/struts/tiles/taglib/doc-files/tilesUML.gif,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/taglib/src/main/java/org/apache/struts/taglib/nested/html/doc-files/nested-html.gif,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/taglib/src/main/java/org/apache/struts/taglib/nested/logic/doc-files/nested-logic.gif,11,18215625,0.00031992581132263184
SonarSource/sonar-java/,2024-11-14 16:49:45+00:00,30,1133,its/plugin/projects/struts-1.3.9-lite/tiles/src/main/java/org/apache/struts/tiles/doc-files/tilesUML.gif,11,18215625,0.00031992581132263184
svstuff/systemverilog/,2024-09-28 22:23:17+00:00,1,12,uvm-1.1d/docs/html/images/uvm_ref_tlm_uni_ports.gif,7,14343663,0.00025741795412574653
svstuff/systemverilog/,2024-09-28 22:23:17+00:00,1,12,uvm-1.1d/docs/html/images/uvm_ref_tlm_transport_ifs.gif,7,14343663,0.00025741795412574653
svstuff/systemverilog/,2024-09-28 22:23:17+00:00,1,12,uvm-1.1d/docs/html/images/uvm_ref_tlm_put_ifs.gif,7,14343663,0.00025741795412574653
svstuff/systemverilog/,2024-09-28 22:23:17+00:00,1,12,uvm-1.1d/docs/html/images/uvm_ref_tlm_master_slave_ifs.gif,7,14343663,0.00025741795412574653
svstuff/systemverilog/,2024-09-28 22:23:17+00:00,1,12,uvm-1.1d/docs/html/images/uvm_ref_tlm_get_peek_ifs.gif,7,14343663,0.00025741795412574653
svstuff/systemverilog/,2024-09-28 22:23:17+00:00,1,12,uvm-1.1d/docs/html/images/uvm_ref_tlm_bidir_ports.gif,7,14343663,0.00025741795412574653
svstuff/systemverilog/,2024-09-28 22:23:17+00:00,1,12,uvm-1.1d/docs/html/images/uvm_ref_tlm_analysis_if.gif,7,14343663,0.00025741795412574653
sriram-mahavadi/extlp/,2024-04-26 05:27:19+00:00,3,2,doc/images/btree_uml.png,1,2074573,0.00025418430704927724
SixK/CC1101-X2D-Heaters/,2023-12-06 22:25:44+00:00,1,10,www/PHPExcel-1.8/Documentation/assets/ClassDiagrams/ReaderWriter.png,2,4287918,0.00024576764626374654
SixK/CC1101-X2D-Heaters/,2023-12-06 22:25:44+00:00,1,10,www/PHPExcel-1.8/Documentation/assets/ClassDiagrams/Architecture.png,2,4287918,0.00024576764626374654
sebnil/Sketchy-Truck/,2024-08-16 23:15:07+00:00,4,29,andengine/uml/andengine_classdiagram.png,1,2312530,0.0002274237248345735
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4,80,modelers/matlab/lib/xunit_dist/matlab_xunit/architecture/html/class_diagram_c.gif,3,7224951,0.00021814435007655523
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4,80,modelers/matlab/lib/xunit_dist/matlab_xunit/architecture/html/class_diagram_b.gif,3,7224951,0.00021814435007655523
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4,80,modelers/matlab/lib/xunit_dist/matlab_xunit/architecture/html/class_diagram_a.gif,3,7224951,0.00021814435007655523
sones/sones/,2024-11-12 20:04:40+00:00,5,213,Documentation/media/documentation/database/edges/classdiagram.png,3,8246454,0.00019039377904880376
sones/sones/,2024-11-12 20:04:40+00:00,5,213,Documentation/media/documentation/plugins/database/geometries.png,3,8246454,0.00019039377904880376
sones/sones/,2024-11-12 20:04:40+00:00,5,213,Documentation/media/documentation/database/edges/typeinterfaces.png,3,8246454,0.00019039377904880376
Chinchilla-Software-Com/CQRS/,2024-11-07 16:20:49+00:00,8,348,wiki/Tutorial-0/Step-5/Auto-Generated-CRUD-Diagram.png,1,2817251,0.00018562609770138023
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0,1,DS4P/consent-gen/Consent - Gen Class Diagram.png,2,6462777,0.00016108222948304945
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0,1,DS4P/acs-showcase/ACS Showcase Class Diagram.png,2,6462777,0.00016108222948304945
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0,0,src/site/docbook/db_diagrams/rice-krms.png,9,29501299,0.00015871199058571864
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0,0,src/site/docbook/db_diagrams/rice-krns.png,9,29501299,0.00015871199058571864
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0,0,src/site/docbook/db_diagrams/rice-krsb.png,9,29501299,0.00015871199058571864
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0,0,src/site/docbook/images/krms ruleModel-20.png,9,29501299,0.00015871199058571864
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0,0,src/site/docbook/db_diagrams/rice-krew.png,9,29501299,0.00015871199058571864
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0,0,src/site/docbook/db_diagrams/rice-kren.png,9,29501299,0.00015871199058571864
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0,0,src/site/docbook/db_diagrams/rice-krcr.png,9,29501299,0.00015871199058571864
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0,0,src/site/docbook/db_diagrams/rice-krim.png,9,29501299,0.00015871199058571864
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0,0,src/site/docbook/db_diagrams/rice-krlc.png,9,29501299,0.00015871199058571864
w3c/data-shapes/,2024-08-02 14:17:54+00:00,20,89,shacl/images/shacl-class-metamodel.png,3,10189481,0.00015296600875614957
w3c/data-shapes/,2024-08-02 14:17:54+00:00,20,89,unmaintained/data-shapes-primer/images/computeArea-function.png,3,10189481,0.00015296600875614957
w3c/data-shapes/,2024-08-02 14:17:54+00:00,20,89,unmaintained/data-shapes-primer/images/square-class-diagram.png,3,10189481,0.00015296600875614957
apache/wicket/,2024-11-10 21:10:53+00:00,30,739,wicket-user-guide/src/main/asciidoc/img/uml-component.png,4,14241323,0.00014565623015303864
apache/wicket/,2024-11-10 21:10:53+00:00,30,739,wicket-user-guide/src/main/asciidoc/img/uml-imodel.png,4,14241323,0.00014565623015303864
apache/wicket/,2024-11-10 21:10:53+00:00,30,739,wicket-user-guide/src/main/asciidoc/img/uml-form-component.png,4,14241323,0.00014565623015303864
apache/wicket/,2024-11-10 21:10:53+00:00,30,739,wicket-user-guide/src/main/asciidoc/img/page-panel-hierarchy.png,4,14241323,0.00014565623015303864
arcadenea/rockbot/,2024-08-11 21:17:27+00:00,2,5,docs/diagram.png,1,3733067,0.00013864425244071527
Biomechanical-ToolKit/BTKCore/,2024-11-09 21:56:17+00:00,4,79,Utilities/matlab_xunit/architecture/html/class_diagram_c.gif,3,11584398,0.0001338385507238249
Biomechanical-ToolKit/BTKCore/,2024-11-09 21:56:17+00:00,4,79,Utilities/matlab_xunit/architecture/html/class_diagram_b.gif,3,11584398,0.0001338385507238249
Biomechanical-ToolKit/BTKCore/,2024-11-09 21:56:17+00:00,4,79,Utilities/matlab_xunit/architecture/html/class_diagram_a.gif,3,11584398,0.0001338385507238249
SafirSDK/safir-sdk-core/,2024-07-26 11:01:26+00:00,5,9,docs/users_guide/images/vehicleapp_class_diagram.png,3,12478641,0.0001238258966248796
SafirSDK/safir-sdk-core/,2024-07-26 11:01:26+00:00,5,9,docs/users_guide/images/vehiclemmi_class_diagram.png,3,12478641,0.0001238258966248796
SafirSDK/safir-sdk-core/,2024-07-26 11:01:26+00:00,5,9,docs/users_guide/images/vehicledb_class_diagram.png,3,12478641,0.0001238258966248796
sungsoo/sungsoo.github.com/,2024-11-14 04:32:33+00:00,1,30,images/rib-interface.jpg,1,4320118,0.00011900487991702579
sebastianrahtz/oxgarage/,2024-08-26 16:24:19+00:00,3,54,src/site/resources/images/uml.gif,1,4507842,0.00011380409762479897
spring-projects/spring-net/,2024-11-06 04:08:08+00:00,30,851,doc/reference/src/images/Migration_App_UML_Diagram.png,3,14838981,0.00010319407276678704
spring-projects/spring-net/,2024-11-06 04:08:08+00:00,30,851,doc/reference/src/images/aop-uml.gif,3,14838981,0.00010319407276678704
spring-projects/spring-net/,2024-11-06 04:08:08+00:00,30,851,doc/reference/src/images/movie-finder.gif,3,14838981,0.00010319407276678704
skython/eXe/,2023-12-25 11:33:33+00:00,0,8,doc/overview.png,1,6049283,8.330636952478115e-05
seeburger-ag/jbossts/,2023-12-01 17:55:17+00:00,3,0,docs/failure_recovery_guide/en-US/images/fig3-resource-recoverycoordinator.gif,3,20009614,7.500794939952529e-05
seeburger-ag/jbossts/,2023-12-01 17:55:17+00:00,3,0,ArjunaJTS/docs/development_guide/en-US/images/interface_relationship.png,3,20009614,7.500794939952529e-05
seeburger-ag/jbossts/,2023-12-01 17:55:17+00:00,3,0,ArjunaJTS/docs/development_guide/en-US/images/control_and_resources.png,3,20009614,7.500794939952529e-05
TimLethbridge/umple/,2024-11-14 12:57:44+00:00,30,0,umplewww/examples/warehouse.png,6,50060767,5.8782434273763855e-05
TimLethbridge/umple/,2024-11-14 12:57:44+00:00,30,0,umplewww/examples/RoutesAndLocations.png,6,50060767,5.8782434273763855e-05
TimLethbridge/umple/,2024-11-14 12:57:44+00:00,30,0,umpleonline/umplibrary/imagecache/VendingMachineClassDiagram.svg,6,50060767,5.8782434273763855e-05
TimLethbridge/umple/,2024-11-14 12:57:44+00:00,30,0,umplewww/examples/2dshapes.png,6,50060767,5.8782434273763855e-05
TimLethbridge/umple/,2024-11-14 12:57:44+00:00,30,0,umplewww/examples/OneToOneAssociations.png,6,50060767,5.8782434273763855e-05
TimLethbridge/umple/,2024-11-14 12:57:44+00:00,30,0,umplewww/examples/StudentAddress.png,6,50060767,5.8782434273763855e-05
wro4j/wro4j-examples/,2024-10-30 12:00:38+00:00,3,9,wro4j-demo/doc/WRO - ClassDiagram.jpg,1,11560695,4.078686438951607e-05
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7,192,Unit_Testing/matlab_xunit_3/matlab_xunit/architecture/html/class_diagram_a.gif,3,36085779,3.897149259014985e-05
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7,192,Unit_Testing/matlab_xunit_3/matlab_xunit/architecture/html/class_diagram_c.gif,3,36085779,3.897149259014985e-05
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7,192,Unit_Testing/matlab_xunit_3/matlab_xunit/architecture/html/class_diagram_b.gif,3,36085779,3.897149259014985e-05
apache/batik/,2024-11-14 04:53:01+00:00,6,215,documentation-sources/resources/images/svggenHighLevelArchi.jpg,1,12351437,3.77990986327359e-05
borman/phoneme-qtopia/,2024-11-03 10:35:55+00:00,2,11,jsr211/src/share/classes/javax/microedition/content/doc-files/chapi-hier.gif,3,41792507,3.284676060762996e-05
borman/phoneme-qtopia/,2024-11-03 10:35:55+00:00,2,11,jsr229/src/share/classes/javax/microedition/payment/doc-files/design.gif,3,41792507,3.284676060762996e-05
borman/phoneme-qtopia/,2024-11-03 10:35:55+00:00,2,11,midp/src/protocol/gcf/reference/classes/com/sun/midp/io/doc-files/ConnectionBaseAdapter.gif,3,41792507,3.284676060762996e-05
apache/tomee-site/,2024-06-06 04:10:40+00:00,9,1,content/resources/images/ClassDiagram.png,1,31380309,1.1310955700469036e-05
bestplay9384/LTE-Sim-Simulator/,2024-03-16 15:53:15+00:00,1,0,DOC/uml.png,1,37604471,8.465201679724702e-06
Unidata/awips2/,2024-11-14 08:16:50+00:00,2,177,cave/com.raytheon.viz.gfe/help/images/TF5.png,2,79543836,7.683311718222495e-06
Unidata/awips2/,2024-11-14 08:16:50+00:00,2,177,cave/com.raytheon.viz.gfe/help/images/TF10.png,2,79543836,7.683311718222495e-06
wakaleo/game-of-life/,2024-11-12 11:04:29+00:00,6,2037,gameoflife-web/tools/jmeter/docs/images/screenshots/class_diagram.gif,1,43114062,6.6317304280430846e-06
AOKP/frameworks_base_disabled/,2024-07-22 03:39:30+00:00,30,93,docs/html/images/animation/valueanimator.png,1,53066690,4.284747125274711e-06
UnboundID/ldapsdk/,2024-11-13 22:03:09+00:00,1,338,ext/ant/manual/Tasks/image-classdiagram.gif,1,88974637,1.8161482230144454e-07
blackberry/BB10-WebWorks-Community-Samples/,2023-11-29 06:51:31+00:00,18,44,Ant-Build-Script/tools/apache-ant-1.8.2/docs/manual/Tasks/image-classdiagram.gif,1,91721751,0.0
